|dates|Cook_Illinois_UnitedStates.JHU_ConfirmedCases.data|Cook_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Cook_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Cook_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Cook_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Cook_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|62218.0|0|2839.0|0|0.0|0
0|2020-05-18|63690.0|0|2889.0|0|0.0|0
0|2020-05-19|64691.0|0|2980.0|0|0.0|0
0|2020-05-20|66213.0|0|3074.0|0|0.0|0
0|2020-05-21|67551.0|0|3114.0|0|0.0|0
0|2020-05-22|68949.0|0|3187.0|0|0.0|0
0|2020-05-23|68949.0|0|3187.0|0|0.0|0
