|dates|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Chester_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|42.0|0|0.0|0|0.0|0
0|2020-05-18|42.0|0|0.0|0|0.0|0
0|2020-05-19|41.0|0|0.0|0|0.0|0
0|2020-05-20|41.0|0|0.0|0|0.0|0
0|2020-05-21|41.0|0|0.0|0|0.0|0
0|2020-05-22|44.0|0|0.0|0|0.0|0
0|2020-05-23|44.0|0|0.0|0|0.0|0
