|dates|Clackamas_Oregon_UnitedStates.JHU_ConfirmedCases.data|Clackamas_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Clackamas_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Clackamas_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Clackamas_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Clackamas_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|281.0|0|9.0|0|0.0|0
0|2020-05-18|286.0|0|9.0|0|0.0|0
0|2020-05-19|284.0|0|9.0|0|0.0|0
0|2020-05-20|284.0|0|9.0|0|0.0|0
0|2020-05-21|284.0|0|9.0|0|0.0|0
0|2020-05-22|289.0|0|9.0|0|0.0|0
0|2020-05-23|289.0|0|9.0|0|0.0|0
