|dates|Walker_Alabama_UnitedStates.JHU_ConfirmedCases.data|Walker_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Walker_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Walker_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Walker_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Walker_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|116.0|0|0.0|0|0.0|0
0|2020-05-15|119.0|0|0.0|0|0.0|0
0|2020-05-16|119.0|0|0.0|0|0.0|0
