|dates|Hardin_Iowa_UnitedStates.JHU_ConfirmedCases.data|Hardin_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Hardin_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Hardin_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Hardin_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Hardin_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|12.0|0|0.0|0|0.0|0
0|2020-05-18|12.0|0|0.0|0|0.0|0
0|2020-05-19|12.0|0|0.0|0|0.0|0
0|2020-05-20|13.0|0|0.0|0|0.0|0
0|2020-05-21|13.0|0|0.0|0|0.0|0
0|2020-05-22|13.0|0|0.0|0|0.0|0
0|2020-05-23|13.0|0|0.0|0|0.0|0
