|dates|Ware_Georgia_UnitedStates.JHU_ConfirmedCases.data|Ware_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Ware_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Ware_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Ware_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Ware_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|169.0|0|12.0|0|0.0|0
0|2020-05-15|170.0|0|12.0|0|0.0|0
0|2020-05-16|170.0|0|12.0|0|0.0|0
