|dates|Tuscarawas_Ohio_UnitedStates.JHU_ConfirmedCases.data|Tuscarawas_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Tuscarawas_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Tuscarawas_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Tuscarawas_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Tuscarawas_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|326.0|0|4.0|0|0.0|0
0|2020-05-28|326.0|0|4.0|0|0.0|0
0|2020-05-29|326.0|0|4.0|0|0.0|0
0|2020-05-30|326.0|0|4.0|0|0.0|0
