|dates|Colbert_Alabama_UnitedStates.JHU_ConfirmedCases.data|Colbert_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Colbert_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Colbert_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Colbert_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Colbert_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|91.0|0|2.0|0|0.0|0
0|2020-05-18|93.0|0|2.0|0|0.0|0
0|2020-05-19|98.0|0|2.0|0|0.0|0
0|2020-05-20|110.0|0|2.0|0|0.0|0
0|2020-05-21|111.0|0|2.0|0|0.0|0
0|2020-05-22|117.0|0|2.0|0|0.0|0
0|2020-05-23|117.0|0|2.0|0|0.0|0
