|dates|Cochise_Arizona_UnitedStates.JHU_ConfirmedCases.data|Cochise_Arizona_UnitedStates.JHU_ConfirmedCases.missing|Cochise_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|Cochise_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|Cochise_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|Cochise_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|46.0|0|1.0|0|0.0|0
0|2020-05-18|46.0|0|1.0|0|0.0|0
0|2020-05-19|46.0|0|1.0|0|0.0|0
0|2020-05-20|46.0|0|1.0|0|0.0|0
0|2020-05-21|51.0|0|1.0|0|0.0|0
0|2020-05-22|56.0|0|1.0|0|0.0|0
0|2020-05-23|56.0|0|1.0|0|0.0|0
