|dates|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6289.0|0|600.0|0|0.0|0
0|2020-05-28|6289.0|0|600.0|0|0.0|0
0|2020-05-29|6289.0|0|600.0|0|0.0|0
0|2020-05-30|6289.0|0|600.0|0|0.0|0
