|dates|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|21.0|0|0.0|0|0.0|0
0|2020-05-18|21.0|0|0.0|0|0.0|0
0|2020-05-19|21.0|0|0.0|0|0.0|0
0|2020-05-20|21.0|0|0.0|0|0.0|0
0|2020-05-21|22.0|0|0.0|0|0.0|0
0|2020-05-22|23.0|0|0.0|0|0.0|0
0|2020-05-23|23.0|0|0.0|0|0.0|0
