|dates|Cook_Illinois_UnitedStates.JHU_ConfirmedCases.data|Cook_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Cook_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Cook_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Cook_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Cook_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|74521.0|0|3455.0|0|0.0|0
0|2020-05-28|74521.0|0|3455.0|0|0.0|0
0|2020-05-29|74521.0|0|3455.0|0|0.0|0
0|2020-05-30|74521.0|0|3455.0|0|0.0|0
