|dates|Rockingham_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Rockingham_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Rockingham_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Rockingham_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Rockingham_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Rockingham_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|46.0|0|2.0|0|0.0|0
0|2020-05-18|46.0|0|2.0|0|0.0|0
0|2020-05-19|46.0|0|2.0|0|0.0|0
0|2020-05-20|49.0|0|2.0|0|0.0|0
0|2020-05-21|49.0|0|2.0|0|0.0|0
0|2020-05-22|59.0|0|2.0|0|0.0|0
0|2020-05-23|59.0|0|2.0|0|0.0|0
