|dates|Tishomingo_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Tishomingo_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Tishomingo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Tishomingo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Tishomingo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Tishomingo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|14.0|0|0.0|0|0.0|0
0|2020-05-18|14.0|0|0.0|0|0.0|0
0|2020-05-19|21.0|0|0.0|0|0.0|0
0|2020-05-20|21.0|0|0.0|0|0.0|0
0|2020-05-21|21.0|0|0.0|0|0.0|0
0|2020-05-22|22.0|0|0.0|0|0.0|0
0|2020-05-23|22.0|0|0.0|0|0.0|0
