|dates|PalmBeach_Florida_UnitedStates.JHU_ConfirmedCases.data|PalmBeach_Florida_UnitedStates.JHU_ConfirmedCases.missing|PalmBeach_Florida_UnitedStates.JHU_ConfirmedDeaths.data|PalmBeach_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|PalmBeach_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|PalmBeach_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4278.0|0|263.0|0|0.0|0
0|2020-05-15|4391.0|0|271.0|0|0.0|0
0|2020-05-16|4391.0|0|271.0|0|0.0|0
