|dates|Lowndes_Georgia_UnitedStates.JHU_ConfirmedCases.data|Lowndes_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Lowndes_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Lowndes_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Lowndes_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Lowndes_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|203.0|0|4.0|0|0.0|0
0|2020-05-18|208.0|0|5.0|0|0.0|0
0|2020-05-19|209.0|0|5.0|0|0.0|0
0|2020-05-20|226.0|0|5.0|0|0.0|0
0|2020-05-21|229.0|0|5.0|0|0.0|0
0|2020-05-22|232.0|0|5.0|0|0.0|0
0|2020-05-23|232.0|0|5.0|0|0.0|0
