|dates|Lafayette_Florida_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Florida_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|8.0|0|0.0|0|0.0|0
0|2020-05-25|8.0|0|0.0|0|0.0|0
0|2020-05-26|8.0|0|0.0|0|0.0|0
