|dates|Lonoke_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Lonoke_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Lonoke_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Lonoke_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Lonoke_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Lonoke_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|45.0|0|0.0|0|0.0|0
0|2020-05-18|45.0|0|0.0|0|0.0|0
0|2020-05-19|46.0|0|0.0|0|0.0|0
0|2020-05-20|46.0|0|0.0|0|0.0|0
0|2020-05-21|46.0|0|0.0|0|0.0|0
0|2020-05-22|46.0|0|0.0|0|0.0|0
0|2020-05-23|46.0|0|0.0|0|0.0|0
