|dates|Suffolk_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Suffolk_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Suffolk_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Suffolk_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Suffolk_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Suffolk_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|16479.0|0|787.0|0|0.0|0
0|2020-05-18|16671.0|0|793.0|0|0.0|0
0|2020-05-19|16825.0|0|797.0|0|0.0|0
0|2020-05-20|16962.0|0|807.0|0|0.0|0
0|2020-05-21|17089.0|0|813.0|0|0.0|0
0|2020-05-22|17180.0|0|818.0|0|0.0|0
0|2020-05-23|17180.0|0|818.0|0|0.0|0
