|dates|Putnam_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Putnam_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Putnam_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|29.0|0|0.0|0|0.0|0
0|2020-05-18|29.0|0|0.0|0|0.0|0
0|2020-05-19|29.0|0|0.0|0|0.0|0
0|2020-05-20|30.0|0|0.0|0|0.0|0
0|2020-05-21|30.0|0|0.0|0|0.0|0
0|2020-05-22|31.0|0|0.0|0|0.0|0
0|2020-05-23|31.0|0|0.0|0|0.0|0
