|dates|Walker_Georgia_UnitedStates.JHU_ConfirmedCases.data|Walker_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Walker_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Walker_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Walker_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Walker_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|74.0|0|0.0|0|0.0|0
0|2020-05-15|74.0|0|0.0|0|0.0|0
0|2020-05-16|74.0|0|0.0|0|0.0|0
