|dates|Fayette_Ohio_UnitedStates.JHU_ConfirmedCases.data|Fayette_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Fayette_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|34.0|0|0.0|0|0.0|0
0|2020-05-25|37.0|0|0.0|0|0.0|0
0|2020-05-26|37.0|0|0.0|0|0.0|0
