|dates|Bethel_Alaska_UnitedStates.JHU_ConfirmedCases.data|Bethel_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Bethel_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Bethel_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Bethel_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Bethel_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
