|dates|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.data|Miami_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Miami_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Miami_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|130.0|0|1.0|0|0.0|0
0|2020-05-18|130.0|0|1.0|0|0.0|0
0|2020-05-19|130.0|0|1.0|0|0.0|0
0|2020-05-20|132.0|0|1.0|0|0.0|0
0|2020-05-21|134.0|0|1.0|0|0.0|0
0|2020-05-22|134.0|0|1.0|0|0.0|0
0|2020-05-23|134.0|0|1.0|0|0.0|0
