|dates|Mora_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Mora_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Mora_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Mora_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Mora_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Mora_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|4138.0|0|162.0|0|0.0|0
0|2020-05-28|4138.0|0|162.0|0|0.0|0
0|2020-05-29|4138.0|0|162.0|0|0.0|0
0|2020-05-30|4138.0|0|162.0|0|0.0|0
