|dates|Zapata_Texas_UnitedStates.JHU_ConfirmedCases.data|Zapata_Texas_UnitedStates.JHU_ConfirmedCases.missing|Zapata_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Zapata_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Zapata_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Zapata_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|0.0|0|0.0|0
0|2020-05-15|7.0|0|0.0|0|0.0|0
0|2020-05-16|7.0|0|0.0|0|0.0|0
