|dates|Buckingham_Virginia_UnitedStates.JHU_ConfirmedCases.data|Buckingham_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Buckingham_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Buckingham_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Buckingham_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Buckingham_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|348.0|0|2.0|0|0.0|0
0|2020-05-15|366.0|0|2.0|0|0.0|0
0|2020-05-16|366.0|0|2.0|0|0.0|0
