|dates|Erie_NewYork_UnitedStates.JHU_ConfirmedCases.data|Erie_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Erie_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Erie_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Erie_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Erie_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4671.0|0|400.0|0|0.0|0
0|2020-05-15|4782.0|0|411.0|0|0.0|0
0|2020-05-16|4782.0|0|411.0|0|0.0|0
