|dates|Hartley_Texas_UnitedStates.JHU_ConfirmedCases.data|Hartley_Texas_UnitedStates.JHU_ConfirmedCases.missing|Hartley_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Hartley_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Hartley_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Hartley_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|11.0|0|2.0|0|0.0|0
0|2020-05-25|11.0|0|2.0|0|0.0|0
0|2020-05-26|11.0|0|2.0|0|0.0|0
