|dates|Charlottesville_Virginia_UnitedStates.JHU_ConfirmedCases.data|Charlottesville_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Charlottesville_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Charlottesville_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Charlottesville_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Charlottesville_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|68.0|0|2.0|0|0.0|0
0|2020-05-15|71.0|0|2.0|0|0.0|0
0|2020-05-16|71.0|0|2.0|0|0.0|0
