|dates|Todd_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Todd_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Todd_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Todd_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Todd_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Todd_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|13.0|0|0.0|0|0.0|0
0|2020-05-15|15.0|0|0.0|0|0.0|0
0|2020-05-16|15.0|0|0.0|0|0.0|0
