|dates|Twiggs_Georgia_UnitedStates.JHU_ConfirmedCases.data|Twiggs_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Twiggs_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Twiggs_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Twiggs_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Twiggs_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|9.0|0|0.0|0|0.0|0
0|2020-05-15|9.0|0|0.0|0|0.0|0
0|2020-05-16|9.0|0|0.0|0|0.0|0
