|dates|Calhoun_Illinois_UnitedStates.JHU_ConfirmedCases.data|Calhoun_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Calhoun_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Calhoun_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Calhoun_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Calhoun_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
