|dates|Keith_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Keith_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Keith_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Keith_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Keith_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Keith_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2.0|0|0.0|0|0.0|0
0|2020-05-25|2.0|0|0.0|0|0.0|0
0|2020-05-26|2.0|0|0.0|0|0.0|0
