|dates|Jones_Texas_UnitedStates.JHU_ConfirmedCases.data|Jones_Texas_UnitedStates.JHU_ConfirmedCases.missing|Jones_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Jones_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Jones_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Jones_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|110.0|0|0.0|0|0.0|0
0|2020-05-15|110.0|0|0.0|0|0.0|0
0|2020-05-16|110.0|0|0.0|0|0.0|0
