|dates|Cumberland_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Cumberland_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Cumberland_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Cumberland_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Cumberland_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Cumberland_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|1947.0|0|63.0|0|0.0|0
0|2020-05-25|1991.0|0|63.0|0|0.0|0
0|2020-05-26|1991.0|0|63.0|0|0.0|0
