|dates|Anderson_Texas_UnitedStates.JHU_ConfirmedCases.data|Anderson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Anderson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Anderson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Anderson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Anderson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|54.0|0|0.0|0|0.0|0
0|2020-05-18|54.0|0|0.0|0|0.0|0
0|2020-05-19|60.0|0|0.0|0|0.0|0
0|2020-05-20|61.0|0|0.0|0|0.0|0
0|2020-05-21|63.0|0|0.0|0|0.0|0
0|2020-05-22|63.0|0|0.0|0|0.0|0
0|2020-05-23|63.0|0|0.0|0|0.0|0
