|dates|Webb_Texas_UnitedStates.JHU_ConfirmedCases.data|Webb_Texas_UnitedStates.JHU_ConfirmedCases.missing|Webb_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Webb_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Webb_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Webb_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|477.0|0|18.0|0|0.0|0
0|2020-05-18|477.0|0|18.0|0|0.0|0
0|2020-05-19|479.0|0|18.0|0|0.0|0
0|2020-05-20|492.0|0|18.0|0|0.0|0
0|2020-05-21|498.0|0|18.0|0|0.0|0
0|2020-05-22|498.0|0|18.0|0|0.0|0
0|2020-05-23|498.0|0|18.0|0|0.0|0
