|dates|Nicholas_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Nicholas_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Nicholas_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Nicholas_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Nicholas_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Nicholas_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
