|dates|Park_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Park_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Park_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Park_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Park_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Park_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2.0|0|0.0|0|0.0|0
0|2020-05-25|2.0|0|0.0|0|0.0|0
0|2020-05-26|2.0|0|0.0|0|0.0|0
