|dates|Benton_Indiana_UnitedStates.JHU_ConfirmedCases.data|Benton_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Benton_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Benton_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Benton_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Benton_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|17.0|0|0.0|0|0.0|0
0|2020-05-15|21.0|0|0.0|0|0.0|0
0|2020-05-16|21.0|0|0.0|0|0.0|0
