|dates|BigHorn_Montana_UnitedStates.JHU_ConfirmedCases.data|BigHorn_Montana_UnitedStates.JHU_ConfirmedCases.missing|BigHorn_Montana_UnitedStates.JHU_ConfirmedDeaths.data|BigHorn_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|BigHorn_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|BigHorn_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9.0|0|0.0|0|0.0|0
0|2020-05-28|9.0|0|0.0|0|0.0|0
0|2020-05-29|9.0|0|0.0|0|0.0|0
0|2020-05-30|9.0|0|0.0|0|0.0|0
