|dates|Gilmer_Georgia_UnitedStates.JHU_ConfirmedCases.data|Gilmer_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Gilmer_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Gilmer_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Gilmer_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Gilmer_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|109.0|0|0.0|0|0.0|0
0|2020-05-18|111.0|0|0.0|0|0.0|0
0|2020-05-19|116.0|0|0.0|0|0.0|0
0|2020-05-20|117.0|0|0.0|0|0.0|0
0|2020-05-21|123.0|0|0.0|0|0.0|0
0|2020-05-22|126.0|0|0.0|0|0.0|0
0|2020-05-23|126.0|0|0.0|0|0.0|0
