|dates|Dubois_Indiana_UnitedStates.JHU_ConfirmedCases.data|Dubois_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Dubois_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Dubois_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Dubois_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Dubois_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|178.0|0|2.0|0|0.0|0
0|2020-05-25|182.0|0|2.0|0|0.0|0
0|2020-05-26|182.0|0|2.0|0|0.0|0
