|dates|Peoria_Illinois_UnitedStates.JHU_ConfirmedCases.data|Peoria_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Peoria_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Peoria_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Peoria_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Peoria_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|177.0|0|7.0|0|0.0|0
0|2020-05-25|179.0|0|7.0|0|0.0|0
0|2020-05-26|179.0|0|7.0|0|0.0|0
