|dates|Waynesboro_Virginia_UnitedStates.JHU_ConfirmedCases.data|Waynesboro_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Waynesboro_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Waynesboro_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Waynesboro_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Waynesboro_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|41.0|0|0.0|0|0.0|0
0|2020-05-28|41.0|0|0.0|0|0.0|0
0|2020-05-29|41.0|0|0.0|0|0.0|0
0|2020-05-30|41.0|0|0.0|0|0.0|0
