|dates|Caddo_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Caddo_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Caddo_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Caddo_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Caddo_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Caddo_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1818.0|0|143.0|0|0.0|0
0|2020-05-15|1846.0|0|147.0|0|0.0|0
0|2020-05-16|1846.0|0|147.0|0|0.0|0
