|dates|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedCases.data|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|CapeMay_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|503.0|0|41.0|0|0.0|0
0|2020-05-18|506.0|0|41.0|0|0.0|0
0|2020-05-19|518.0|0|42.0|0|0.0|0
0|2020-05-20|531.0|0|42.0|0|0.0|0
0|2020-05-21|534.0|0|44.0|0|0.0|0
0|2020-05-22|545.0|0|46.0|0|0.0|0
0|2020-05-23|545.0|0|46.0|0|0.0|0
