|dates|Frederick_Maryland_UnitedStates.JHU_ConfirmedCases.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Frederick_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Frederick_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Frederick_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1786.0|0|103.0|0|0.0|0
0|2020-05-28|1786.0|0|103.0|0|0.0|0
0|2020-05-29|1786.0|0|103.0|0|0.0|0
0|2020-05-30|1786.0|0|103.0|0|0.0|0
