|dates|Travis_Texas_UnitedStates.JHU_ConfirmedCases.data|Travis_Texas_UnitedStates.JHU_ConfirmedCases.missing|Travis_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Travis_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Travis_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Travis_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2984.0|0|88.0|0|0.0|0
0|2020-05-28|2984.0|0|88.0|0|0.0|0
0|2020-05-29|2984.0|0|88.0|0|0.0|0
0|2020-05-30|2984.0|0|88.0|0|0.0|0
