|dates|OutofAZ_Arizona_UnitedStates.JHU_ConfirmedCases.data|OutofAZ_Arizona_UnitedStates.JHU_ConfirmedCases.missing|OutofAZ_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|OutofAZ_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|OutofAZ_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|OutofAZ_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|0.0|0|0.0|0|0.0|0
0|2020-05-28|0.0|0|0.0|0|0.0|0
0|2020-05-29|0.0|0|0.0|0|0.0|0
0|2020-05-30|0.0|0|0.0|0|0.0|0
