|dates|Clinton_Iowa_UnitedStates.JHU_ConfirmedCases.data|Clinton_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Clinton_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Clinton_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Clinton_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Clinton_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|61.0|0|1.0|0|0.0|0
0|2020-05-18|61.0|0|1.0|0|0.0|0
0|2020-05-19|61.0|0|1.0|0|0.0|0
0|2020-05-20|61.0|0|1.0|0|0.0|0
0|2020-05-21|61.0|0|1.0|0|0.0|0
0|2020-05-22|61.0|0|1.0|0|0.0|0
0|2020-05-23|61.0|0|1.0|0|0.0|0
