|dates|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|4782.0|0|231.0|0|0.0|0
0|2020-05-25|4888.0|0|234.0|0|0.0|0
0|2020-05-26|4888.0|0|234.0|0|0.0|0
