|dates|Denton_Texas_UnitedStates.JHU_ConfirmedCases.data|Denton_Texas_UnitedStates.JHU_ConfirmedCases.missing|Denton_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Denton_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Denton_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Denton_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1051.0|0|28.0|0|0.0|0
0|2020-05-18|1069.0|0|28.0|0|0.0|0
0|2020-05-19|1088.0|0|28.0|0|0.0|0
0|2020-05-20|1116.0|0|28.0|0|0.0|0
0|2020-05-21|1161.0|0|28.0|0|0.0|0
0|2020-05-22|1161.0|0|28.0|0|0.0|0
0|2020-05-23|1161.0|0|28.0|0|0.0|0
