|dates|Foard_Texas_UnitedStates.JHU_ConfirmedCases.data|Foard_Texas_UnitedStates.JHU_ConfirmedCases.missing|Foard_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Foard_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Foard_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Foard_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|33912.0|0|925.0|0|0.0|0
0|2020-05-25|33912.0|0|925.0|0|0.0|0
0|2020-05-26|33912.0|0|925.0|0|0.0|0
