|dates|Marshall_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Marshall_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|0.0|0|0.0|0
0|2020-05-15|4.0|0|0.0|0|0.0|0
0|2020-05-16|4.0|0|0.0|0|0.0|0
