|dates|Clark_Missouri_UnitedStates.JHU_ConfirmedCases.data|Clark_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Clark_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|1.0|0|0.0|0|0.0|0
0|2020-05-25|1.0|0|0.0|0|0.0|0
0|2020-05-26|1.0|0|0.0|0|0.0|0
