|dates|Holmes_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Holmes_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Holmes_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Holmes_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Holmes_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Holmes_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|373.0|0|24.0|0|0.0|0
0|2020-05-28|373.0|0|24.0|0|0.0|0
0|2020-05-29|373.0|0|24.0|0|0.0|0
0|2020-05-30|373.0|0|24.0|0|0.0|0
