|dates|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.data|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|216.0|0|18.0|0|0.0|0
0|2020-05-18|224.0|0|18.0|0|0.0|0
0|2020-05-19|229.0|0|18.0|0|0.0|0
0|2020-05-20|237.0|0|18.0|0|0.0|0
0|2020-05-21|245.0|0|18.0|0|0.0|0
0|2020-05-22|258.0|0|18.0|0|0.0|0
0|2020-05-23|258.0|0|18.0|0|0.0|0
