|dates|Berkshire_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Berkshire_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Berkshire_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Berkshire_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Berkshire_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Berkshire_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|488.0|0|37.0|0|0.0|0
0|2020-05-15|491.0|0|37.0|0|0.0|0
0|2020-05-16|491.0|0|37.0|0|0.0|0
