|dates|Currituck_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Currituck_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Currituck_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Currituck_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Currituck_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Currituck_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|0.0|0|0.0|0
0|2020-05-15|11.0|0|0.0|0|0.0|0
0|2020-05-16|11.0|0|0.0|0|0.0|0
