|dates|Lucas_Ohio_UnitedStates.JHU_ConfirmedCases.data|Lucas_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Lucas_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Lucas_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Lucas_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Lucas_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2107.0|0|229.0|0|0.0|0
0|2020-05-25|2126.0|0|229.0|0|0.0|0
0|2020-05-26|2126.0|0|229.0|0|0.0|0
