|dates|Rabun_Georgia_UnitedStates.JHU_ConfirmedCases.data|Rabun_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Rabun_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Rabun_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Rabun_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Rabun_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|17.0|0|1.0|0|0.0|0
0|2020-05-28|17.0|0|1.0|0|0.0|0
0|2020-05-29|17.0|0|1.0|0|0.0|0
0|2020-05-30|17.0|0|1.0|0|0.0|0
