|dates|Reynolds_Missouri_UnitedStates.JHU_ConfirmedCases.data|Reynolds_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Reynolds_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Reynolds_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Reynolds_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Reynolds_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2.0|0|0.0|0|0.0|0
0|2020-05-25|2.0|0|0.0|0|0.0|0
0|2020-05-26|2.0|0|0.0|0|0.0|0
